pdiff,is_away_b2b,is_home_b2b,win
1.0,24.5,48.5,42
12.0,48.5,48.5,9
-6.0,48.0,24.0,-12
-3.0,24.5,48.0,11
-4.0,24.5,48.0,5
10.0,48.0,48.0,-13
-7.0,24.0,24.0,-4
6.0,47.5,24.0,-10
14.0,72.0,23.5,6
-4.0,24.5,48.0,14
32.0,47.5,46.5,-11
22.0,48.5,48.0,-22
12.0,24.5,48.5,5
-7.0,47.5,72.0,-4
-8.0,48.5,48.0,15
-12.0,49.0,25.5,-9
6.0,47.5,47.5,16
2.0,46.5,48.0,-6
8.0,48.0,23.5,8
0.0,47.5,48.0,25
0.0,24.0,47.5,4
19.0,24.0,24.0,9
-7.0,23.5,48.5,7
6.0,24.0,48.0,7
8.0,23.5,23.5,-14
-1.0,65.5,41.0,4
2.0,49.0,25.0,-8
-15.0,23.5,48.0,7
21.0,43.5,92.0,-16
1.0,41.5,24.0,4
-2.0,23.5,47.0,-4
1.0,45.5,46.0,5
-10.0,48.0,48.0,10
6.0,49.5,48.0,16
6.0,29.5,47.0,13
12.0,43.5,44.0,16
-7.0,48.5,28.5,-3
2.0,48.0,48.0,-25
5.0,48.5,49.5,-17
29.0,28.5,48.5,-4
-9.0,28.5,47.5,-5
-11.0,49.0,25.0,-26
8.0,48.5,49.0,3
-8.0,54.5,72.0,13
-13.0,49.5,48.5,4
-14.0,72.5,72.5,19
-5.0,95.5,46.5,-29
2.0,50.0,52.0,9
6.0,46.5,48.5,7
-21.0,48.0,48.0,1
1.0,25.5,48.0,-16
0.0,78.5,46.5,1
8.0,74.5,48.0,-19
-14.0,47.5,95.0,-9
-11.0,24.0,24.0,23
-3.0,23.5,47.0,10
12.0,23.5,48.0,-3
20.0,48.0,95.5,16
-17.0,47.0,23.5,-12
-9.0,24.0,48.0,26
-5.0,71.5,48.0,-9
-4.0,24.0,24.0,7
-8.0,48.0,48.0,4
-2.0,48.0,48.0,-1
-2.0,48.0,23.5,-2
-12.0,48.0,48.0,9
10.0,24.0,96.0,-20
5.0,72.0,48.5,-15
-15.0,48.0,24.0,-2
10.0,24.5,47.0,7
8.0,47.5,48.0,9
-3.0,47.5,48.0,13
3.0,25.0,49.0,13
7.0,47.0,48.0,17
14.0,48.0,48.0,17
-4.0,49.5,25.5,19
17.0,24.0,72.0,1
17.0,48.5,48.5,3
7.0,23.5,48.0,-2
9.0,41.0,41.0,16
-4.0,24.5,24.5,-21
0.0,24.5,24.0,13
-5.0,23.5,48.0,-3
-15.0,24.0,24.5,22
4.0,23.5,48.0,-3
-9.0,45.5,23.0,6
3.0,23.0,46.0,12
0.0,44.0,44.0,-25
2.0,31.5,48.0,-6
-18.0,42.0,43.5,17
-5.0,47.5,48.0,16
-27.0,22.5,46.5,3
5.0,46.0,23.0,17
5.0,25.0,47.5,-7
16.0,28.5,48.0,-17
8.0,47.5,48.0,7
-2.0,24.0,47.5,15
4.0,48.5,55.5,12
3.0,25.5,48.0,-21
-4.0,48.0,48.0,9
-6.0,72.0,48.0,-16
-9.0,47.5,25.0,-2
-7.0,24.5,72.5,9
17.0,48.0,49.5,-3
10.0,52.5,47.5,7
2.0,49.0,23.5,7
-11.0,52.0,49.0,18
6.0,49.0,52.0,-7
-6.0,48.0,49.0,-14
-29.0,48.5,24.5,-21
-2.0,48.0,48.5,12
17.0,24.0,48.0,-5
8.0,48.0,24.0,-12
14.0,48.0,24.0,-15
-7.0,24.5,48.0,17
6.0,48.5,48.0,16
-20.0,48.0,47.5,22
-8.0,24.0,48.0,-5
-1.0,48.0,48.0,9
2.0,72.0,23.5,4
4.0,48.5,48.0,-9
0.0,48.5,73.0,21
-13.0,23.5,48.0,6
2.0,48.5,48.0,10
-1.0,48.0,48.0,-11
16.0,48.0,47.5,12
19.0,72.5,48.5,-37
12.0,48.0,48.0,-2
10.0,72.0,71.5,9
17.0,24.5,48.0,1
-12.0,47.5,48.0,-21
10.0,24.0,49.0,-2
4.0,23.0,48.0,-12
2.0,48.0,47.5,-1
-6.0,72.0,24.0,21
1.0,24.5,24.5,3
5.0,24.5,24.0,9
-3.0,41.5,41.0,3
-3.0,24.5,24.0,-4
-23.0,24.0,24.0,16
10.0,24.0,24.5,5
-5.0,23.5,24.0,-12
9.0,48.5,72.5,9
-1.0,44.5,44.5,19
9.0,22.5,47.0,-2
-17.0,47.0,30.0,8
-26.0,41.0,64.5,14
5.0,47.0,46.0,-3
11.0,29.5,94.5,17
2.0,47.0,46.5,13
8.0,47.0,47.0,7
14.0,25.0,31.0,-6
-6.0,48.0,71.5,-19
-2.0,47.5,31.0,-6
-12.0,47.5,25.0,-5
12.0,25.0,48.0,8
2.0,47.5,25.0,-14
6.0,71.5,71.5,-35
-5.0,49.5,72.0,7
8.0,71.5,49.0,8
-5.0,72.5,49.0,4
-19.0,48.5,24.0,4
-2.0,72.0,52.0,6
-14.0,49.0,24.0,-9
0.0,71.5,49.0,5
-12.0,24.5,96.0,27
-8.0,24.5,76.0,-1
3.0,24.5,48.0,10
7.0,24.0,48.0,-5
5.0,49.0,24.5,5
-19.0,24.0,48.0,9
-29.0,24.0,48.0,-3
-3.0,73.0,73.0,2
-2.0,24.0,23.5,-21
-15.0,23.5,48.0,13
-12.0,24.0,48.0,-2
-2.0,24.0,48.0,-13
22.0,25.0,73.5,7
9.0,24.5,48.0,5
20.0,48.0,47.5,-16
-7.0,23.5,48.0,-8
-13.0,24.0,48.0,5
11.0,48.5,48.0,-2
-8.0,48.0,48.0,6
3.0,47.0,48.0,5
-8.0,96.5,48.0,-5
3.0,48.0,47.5,-15
-10.0,48.0,48.5,5
8.0,24.0,48.5,12
5.0,48.5,48.0,25
-9.0,48.5,48.5,-4
-15.0,48.0,48.0,6
12.0,24.5,24.5,-20
11.0,24.5,24.5,15
-1.0,46.5,24.0,-14
7.0,48.5,48.5,15
-3.0,23.5,23.5,5
5.0,24.0,24.0,22
15.0,72.0,23.5,9
-8.0,49.0,73.0,-6
14.0,23.5,24.0,20
-3.0,22.0,23.0,24
-5.0,46.5,46.5,23
-9.0,46.5,46.5,5
-31.0,64.5,66.0,1
-9.0,46.5,47.0,16
-8.0,46.5,22.5,-17
6.0,47.0,46.5,10
8.0,71.5,47.0,-28
-11.0,47.5,47.5,39
-6.0,25.0,48.0,5
-9.0,47.5,48.0,9
-1.0,25.0,47.5,-20
-26.0,49.0,49.0,-24
3.0,48.0,48.0,-2
5.0,25.0,47.0,30
-18.0,25.0,47.5,-5
-6.0,25.0,25.0,7
31.0,55.5,55.5,12
9.0,24.0,49.0,13
1.0,49.5,72.5,10
1.0,49.0,49.0,-8
2.0,49.5,49.5,-19
-14.0,24.0,24.0,8
7.0,96.0,25.0,2
15.0,48.0,24.0,-6
18.0,47.0,48.0,6
6.0,48.0,48.0,-12
-16.0,47.0,48.0,11
4.0,22.5,48.0,-4
3.0,23.5,48.0,9
-11.0,48.0,48.0,-2
-27.0,48.5,48.5,8
8.0,48.5,48.5,-14
2.0,23.5,48.0,-18
-1.0,72.0,48.0,-24
21.0,48.0,46.5,10
16.0,48.0,24.0,-9
-19.0,24.0,24.0,-13
10.0,24.5,24.0,10
11.0,49.0,25.0,-16
-6.0,48.0,48.0,-7
-15.0,48.0,48.0,19
-6.0,48.5,48.0,6
-4.0,24.5,24.5,23
1.0,48.0,48.0,11
-6.0,72.5,48.5,38
-4.0,48.0,48.0,26
18.0,47.0,72.0,-28
-2.0,71.5,48.0,-6
-11.0,24.0,48.0,-3
5.0,47.0,48.0,5
-10.0,41.0,41.5,8
-4.0,24.0,47.5,5
-4.0,24.5,23.5,-6
-8.0,24.0,48.0,-5
5.0,24.5,24.5,-12
-6.0,25.0,48.5,14
-17.0,24.0,23.5,-9
-12.0,47.0,47.0,-16
5.0,22.5,46.5,-12
3.0,47.0,23.0,-16
-2.0,47.0,46.5,15
-16.0,71.0,46.0,-6
-1.0,41.0,41.0,4
5.0,23.0,47.0,13
-10.0,41.5,41.5,-8
10.0,43.5,44.0,1
2.0,25.0,25.0,-8
25.0,48.0,25.0,-3
9.0,47.5,55.0,-21
2.0,25.0,25.0,-3
11.0,48.0,47.5,23
11.0,48.5,55.0,15
4.0,30.5,48.0,-3
8.0,72.0,25.0,13
24.0,28.0,47.0,18
12.0,25.0,25.0,-22
1.0,30.5,48.0,2
-8.0,49.5,49.5,39
-8.0,24.0,55.0,-21
-10.0,49.0,24.0,-7
-9.0,50.0,55.0,8
4.0,24.0,24.0,-5
-13.0,24.0,48.5,32
-11.0,49.0,24.0,4
-17.0,48.0,48.0,-32
11.0,24.0,23.5,-16
-7.0,48.5,48.5,7
-1.0,47.5,48.0,-6
17.0,24.0,48.0,-12
-5.0,48.0,24.0,12
-4.0,48.5,48.0,24
14.0,23.5,48.0,-9
18.0,47.5,48.0,-12
-12.0,48.0,48.0,-21
-8.0,23.5,76.0,-25
2.0,95.5,48.0,9
18.0,48.5,24.0,-11
4.0,24.0,48.0,9
-21.0,25.0,24.5,11
-5.0,23.5,24.0,6
7.0,24.5,24.5,3
-7.0,47.0,47.5,5
7.0,48.0,48.0,-5
23.0,48.0,48.5,8
-16.0,48.0,48.0,10
4.0,48.0,48.0,-11
8.0,49.0,49.5,24
21.0,23.5,47.0,10
-9.0,23.5,48.0,3
-4.0,72.0,48.0,-3
8.0,72.0,24.0,4
4.0,72.5,47.5,-2
-10.0,72.0,48.5,11
8.0,67.5,43.0,-11
-9.0,72.5,73.5,10
2.0,41.5,42.0,-1
5.0,47.0,47.0,-26
-5.0,21.5,27.5,27
1.0,94.5,70.5,3
4.0,71.5,71.0,9
4.0,41.5,40.0,8
-7.0,23.0,22.5,9
-29.0,23.0,70.5,-5
-6.0,46.5,45.5,16
-7.0,25.0,48.0,6
-16.0,25.0,48.0,8
-10.0,25.0,47.5,6
2.0,48.5,48.0,-18
18.0,48.5,25.5,35
-8.0,25.0,47.5,28
-14.0,49.0,54.5,7
-1.0,50.0,97.0,12
14.0,49.0,49.5,-2
-4.0,49.0,54.5,8
-12.0,78.0,72.0,12
17.0,48.0,48.0,-11
-23.0,96.0,48.0,-5
-8.0,47.5,48.0,-5
-16.0,24.5,79.0,6
-10.0,73.0,24.0,-5
6.0,48.0,73.0,7
6.0,48.0,23.0,-4
-8.0,121.0,48.5,17
5.0,25.0,48.0,13
14.0,24.0,25.0,-20
8.0,24.0,24.0,32
3.0,25.0,73.0,22
9.0,24.0,48.0,-6
5.0,47.5,97.0,7
-13.0,24.0,72.0,12
-18.0,24.0,97.0,-29
0.0,103.0,48.5,17
0.0,71.5,72.0,31
12.0,70.5,45.5,2
-4.0,48.0,25.0,34
17.0,0.0,0.0,10
-1.0,0.0,0.0,-8
1.0,0.0,0.0,13
22.0,0.0,0.0,6
-2.0,0.0,0.0,-9
9.0,0.0,0.0,9
-5.0,0.0,0.0,-4
-3.0,0.0,0.0,9
-3.0,0.0,0.0,-2
-10.0,24.0,0.0,10
6.0,0.0,0.0,-2
1.0,23.5,0.0,19
12.0,0.0,25.5,2
-15.0,48.0,0.0,-7
5.0,0.0,71.5,-11
6.0,48.0,0.0,1
-8.0,48.5,72.5,-29
19.0,48.0,48.5,-10
-7.0,48.0,48.0,-10
-12.0,48.0,0.0,12
1.0,48.0,48.0,2
-10.0,72.0,0.0,20
6.0,47.5,22.5,14
5.0,48.0,0.0,13
8.0,47.5,48.0,3
0.0,72.5,0.0,7
19.0,24.0,23.5,-7
-4.0,24.5,72.5,27
18.0,24.0,23.5,-10
-1.0,24.0,24.0,8
-10.0,24.0,24.0,-4
-5.0,24.5,23.5,3
-19.0,24.0,24.0,3
6.0,24.5,47.0,10
-3.0,23.5,96.0,-3
-6.0,48.5,48.0,29
-12.0,90.0,41.0,16
3.0,47.5,48.0,-9
-3.0,48.0,48.0,21
17.0,48.0,23.5,19
17.0,25.5,49.0,-11
11.0,49.5,49.0,23
-7.0,49.0,49.0,-7
-4.0,48.5,72.5,9
-13.0,25.5,49.0,25
12.0,31.0,31.0,-22
-17.0,48.5,49.0,2
9.0,49.5,49.0,22
11.0,49.0,73.0,6
0.0,48.5,72.5,12
-9.0,49.0,49.0,20
-6.0,48.0,73.5,3
3.0,97.5,97.5,6
-9.0,47.5,96.5,-7
-4.0,24.5,48.0,5
3.0,48.0,48.5,10
2.0,24.0,97.0,-6
-1.0,48.0,48.0,22
-4.0,48.0,48.0,30
-3.0,48.0,96.5,-18
-23.0,24.0,47.5,15
0.0,48.0,97.0,-15
-6.0,24.0,48.0,2
2.0,72.5,48.0,9
26.0,48.0,48.0,-6
-17.0,24.0,72.0,-13
-8.0,48.0,48.0,-6
-3.0,48.5,48.0,-6
4.0,49.5,49.5,20
-17.0,48.0,48.5,24
-10.0,48.0,48.0,8
-11.0,47.5,48.0,2
-2.0,48.0,48.0,8
-10.0,48.0,96.5,10
-10.0,48.0,24.0,11
6.0,47.5,48.0,-39
0.0,47.5,48.0,2
-8.0,47.5,48.0,-11
2.0,48.0,47.5,-10
4.0,24.0,24.5,4
34.0,24.0,48.0,7
11.0,23.0,24.0,-6
2.0,24.0,24.0,14
2.0,24.0,24.0,4
-5.0,24.0,24.5,-4
-18.0,24.0,47.5,-3
2.0,23.5,71.5,-10
-12.0,24.0,22.5,13
-6.0,44.0,44.0,8
14.0,41.0,65.0,13
0.0,47.5,47.0,13
-3.0,45.5,46.0,18
-18.0,47.0,47.0,15
22.0,47.5,48.0,-6
13.0,48.5,48.0,-8
10.0,25.5,48.5,-2
7.0,26.0,48.0,-3
8.0,47.5,48.0,-9
8.0,47.5,48.0,10
-3.0,30.5,48.0,-8
3.0,48.0,48.0,-7
-9.0,49.5,52.5,13
8.0,72.0,71.5,16
-6.0,24.0,72.0,-2
-8.0,72.5,49.0,-2
20.0,95.5,52.0,-10
10.0,24.0,48.5,-17
-2.0,48.5,48.5,5
4.0,24.5,48.0,6
24.0,48.5,96.0,4
5.0,120.0,48.0,4
6.0,48.5,79.0,7
-4.0,24.0,48.0,14
-17.0,24.0,47.5,-2
-2.0,74.0,47.5,-10
-3.0,47.5,48.0,-18
-8.0,48.0,48.0,-6
5.0,24.5,48.5,5
5.0,25.0,73.5,-5
17.0,48.5,48.0,-4
-5.0,72.5,48.5,-4
-2.0,47.5,48.0,20
-14.0,48.5,72.0,12
7.0,25.0,49.5,10
-29.0,47.5,48.0,-8
7.0,48.0,48.0,-15
1.0,47.5,48.0,6
-18.0,48.0,72.0,2
7.0,47.5,72.0,-16
-5.0,89.5,40.5,18
7.0,23.0,72.5,-7
13.0,24.5,96.0,-8
-15.0,71.0,70.5,21
-8.0,24.5,72.5,4
13.0,46.5,23.5,-9
2.0,47.0,48.0,26
-5.0,24.0,71.5,-7
6.0,31.0,48.0,20
-8.0,47.5,47.0,11
-8.0,41.0,39.5,12
-21.0,47.0,47.0,10
-11.0,22.5,47.0,7
-32.0,24.0,47.0,8
-5.0,67.0,44.0,-9
-6.0,41.5,24.5,11
-18.0,30.5,72.5,9
10.0,47.5,47.5,4
-16.0,25.5,48.0,-4
-8.0,47.5,47.5,-5
1.0,49.5,48.0,-5
-6.0,24.5,48.0,11
-2.0,31.0,48.0,-7
-5.0,52.5,49.0,5
12.0,55.0,71.5,-22
-2.0,54.0,49.0,8
-4.0,48.5,48.0,1
-8.0,48.0,72.0,-12
0.0,24.0,48.0,1
11.0,24.0,73.0,9
10.0,24.5,48.0,3
12.0,24.0,48.0,9
-14.0,73.0,48.0,4
-4.0,24.0,48.0,8
6.0,48.5,96.5,7
-18.0,48.0,120.0,-7
-11.0,47.0,72.5,6
5.0,71.5,47.5,16
24.0,73.0,96.0,27
0.0,23.5,76.0,16
4.0,49.0,48.0,8
-2.0,49.0,48.0,10
12.0,47.5,48.0,-10
-11.0,47.5,48.0,11
1.0,48.5,48.5,1
17.0,47.5,48.0,28
-9.0,48.5,49.0,-7
-2.0,48.0,96.0,8
-3.0,48.0,48.0,4
11.0,48.0,48.0,3
2.0,48.0,48.0,8
2.0,48.0,96.0,2
-14.0,23.5,24.0,11
1.0,24.5,72.0,-26
29.0,24.5,24.5,11
-13.0,24.5,72.0,2
-27.0,73.0,72.5,-7
7.0,23.5,72.0,-7
-2.0,24.0,24.0,11
-8.0,24.0,71.5,-2
15.0,44.0,43.5,13
3.0,47.0,47.0,18
-15.0,41.5,42.0,21
11.0,46.5,47.0,-6
-11.0,47.0,23.0,3
-3.0,41.0,41.5,-5
14.0,30.0,28.0,7
27.0,47.0,47.0,-1
16.0,28.5,30.5,7
4.0,25.5,48.5,-7
-16.0,47.5,72.0,6
-9.0,48.0,48.0,45
-4.0,25.0,48.0,2
-11.0,30.0,48.0,-26
0.0,49.0,24.0,-13
3.0,54.0,96.0,16
1.0,95.5,72.0,-2
2.0,71.5,49.0,2
12.0,71.5,72.0,-8
-12.0,48.5,96.5,3
-5.0,48.5,73.5,-12
21.0,24.0,48.0,23
-8.0,24.5,48.0,40
19.0,24.5,48.0,6
-7.0,24.0,48.0,21
4.0,48.0,48.0,-14
1.0,48.0,47.5,-12
-12.0,24.0,48.0,22
3.0,48.0,73.0,-21
7.0,47.5,48.0,2
11.0,72.5,120.0,1
-7.0,25.0,120.5,5
-21.0,72.5,48.0,-2
10.0,48.5,48.0,18
2.0,72.0,47.5,-6
-6.0,24.0,72.0,19
-8.0,47.5,48.0,12
-7.0,48.0,47.5,10
-6.0,48.5,48.5,21
-6.0,48.0,48.0,12
6.0,47.5,48.0,-12
1.0,71.5,72.0,-5
-9.0,47.5,48.0,4
19.0,24.0,72.0,5
24.0,24.0,24.0,-1
-5.0,25.0,73.0,15
18.0,24.5,48.0,11
6.0,24.0,72.0,8
7.0,24.5,72.0,35
-4.0,24.5,47.5,13
-5.0,24.0,24.5,3
7.0,24.0,72.0,-21
10.0,24.5,47.5,4
-11.0,47.5,47.0,-10
-23.0,41.0,40.5,7
15.0,47.5,72.0,-6
1.0,72.0,71.5,3
-8.0,48.0,47.5,10
6.0,25.0,48.0,-8
8.0,47.5,48.0,21
-5.0,47.5,48.0,-1
9.0,72.5,72.0,-6
23.0,71.5,72.0,-4
8.0,48.5,72.0,2
-16.0,55.0,71.5,10
15.0,96.0,72.0,-17
-4.0,71.5,95.5,4
-13.0,49.0,120.5,4
12.0,24.5,96.0,10
14.0,79.0,48.0,-2
-8.0,25.0,48.5,-10
-11.0,48.0,48.0,-7
9.0,48.0,24.0,7
6.0,95.5,48.5,22
3.0,24.0,48.0,-16
-5.0,48.0,95.5,7
13.0,48.5,96.0,11
-9.0,47.5,48.0,6
10.0,25.0,49.0,-20
13.0,25.0,49.5,-3
-4.0,72.5,47.5,9
-12.0,48.0,72.0,-7
-16.0,47.5,48.0,-4
-7.0,47.0,48.0,-3
-10.0,48.5,48.0,15
-26.0,47.0,47.5,18
5.0,72.0,48.0,-7
-4.0,49.5,73.0,6
3.0,47.5,72.0,1
-11.0,48.0,48.0,9
0.0,72.5,48.0,22
-3.0,48.0,48.0,32
-3.0,24.5,24.5,13
-3.0,23.5,23.5,-30
31.0,47.0,23.5,8
8.0,24.0,24.5,-7
7.0,46.5,23.5,-7
-7.0,40.0,65.0,18
5.0,23.5,24.0,-10
-2.0,24.5,47.5,16
-10.0,24.0,72.0,-19
-20.0,23.5,23.5,-4
10.0,46.5,46.5,-9
2.0,41.5,24.0,19
-2.0,47.5,46.0,-7
-15.0,48.5,24.5,6
-3.0,47.0,45.5,11
3.0,47.0,29.5,-8
-12.0,48.0,48.0,-8
1.0,48.5,48.5,23
0.0,48.0,48.0,-8
8.0,48.5,48.0,9
-3.0,47.5,47.5,7
-15.0,30.5,48.0,18
14.0,47.5,49.0,-3
15.0,56.0,73.5,-5
14.0,48.5,71.5,6
0.0,48.0,24.5,-7
6.0,72.0,71.5,-7
-1.0,48.5,96.5,2
-2.0,23.0,48.5,-6
11.0,24.0,48.0,6
-15.0,24.0,73.0,15
-16.0,48.5,48.0,-2
-5.0,47.5,73.0,13
-18.0,23.5,120.0,3
-7.0,24.0,73.0,4
18.0,47.5,73.0,-6
-19.0,23.0,48.5,-7
16.0,96.0,73.0,2
0.0,24.0,48.0,-6
-6.0,49.5,74.0,3
-12.0,24.0,24.5,23
-9.0,49.0,49.0,9
-18.0,23.0,72.5,8
-1.0,72.0,48.5,2
19.0,48.5,48.5,-4
8.0,49.5,49.5,5
8.0,47.0,48.0,12
-4.0,47.5,48.0,10
15.0,48.0,48.0,-11
-4.0,48.0,48.0,10
-6.0,47.5,48.0,14
12.0,46.5,48.0,15
4.0,47.0,48.0,21
-3.0,23.0,48.0,-6
-24.0,24.0,47.5,-22
-6.0,24.5,48.0,-9
17.0,23.5,71.5,1
7.0,24.5,24.0,-11
4.0,24.5,72.0,30
-12.0,72.0,24.0,-26
-13.0,24.0,24.0,8
-23.0,24.0,47.5,1
8.0,24.5,48.0,15
4.0,22.5,24.0,-13
3.0,47.0,47.0,-13
-13.0,47.0,70.5,1
-6.0,42.5,44.0,-25
-3.0,42.0,42.0,7
-1.0,48.0,48.0,-12
-24.0,48.0,48.0,9
-17.0,30.5,48.0,-13
-12.0,47.5,72.0,14
23.0,48.0,47.5,9
14.0,28.0,72.0,11
3.0,72.5,72.5,-2
22.0,71.5,24.0,11
9.0,54.0,71.5,-14
-2.0,49.5,72.5,7
-2.0,24.0,52.0,6
14.0,49.5,72.5,7
-5.0,72.0,49.5,1
13.0,24.5,72.0,11
-4.0,71.5,71.5,5
4.0,72.0,71.5,-5
-3.0,48.5,24.5,-8
-14.0,24.5,24.5,12
5.0,23.5,47.5,22
-3.0,23.5,24.0,20
4.0,24.0,48.0,16
3.0,25.5,49.5,10
-14.0,23.5,47.5,14
14.0,24.0,48.0,7
9.0,23.5,48.0,17
-17.0,23.5,48.0,4
-1.0,47.5,24.0,6
0.0,49.0,49.0,-15
-8.0,22.5,46.5,6
-16.0,48.0,97.0,8
5.0,47.0,48.0,-5
15.0,48.5,48.0,-10
9.0,48.5,48.5,32
12.0,48.5,48.5,15
7.0,48.5,48.0,12
-3.0,22.5,46.5,10
-31.0,72.5,48.5,-4
10.0,47.5,48.0,19
5.0,48.0,72.5,5
-6.0,48.0,48.0,3
-29.0,23.5,24.0,17
1.0,23.5,48.0,22
17.0,96.0,24.0,-3
10.0,24.0,72.0,25
-1.0,72.5,47.0,16
-19.0,24.0,24.0,-12
4.0,23.5,23.5,-6
-24.0,72.0,48.0,3
-9.0,23.5,23.5,-9
2.0,44.0,92.0,3
3.0,71.0,45.5,3
9.0,22.5,47.0,-4
7.0,46.5,23.0,-26
10.0,23.0,46.5,12
7.0,47.0,46.5,38
5.0,88.5,45.0,-17
14.0,72.0,72.0,-23
1.0,72.5,49.5,12
9.0,43.0,64.5,6
5.0,119.5,70.0,6
-13.0,96.5,96.5,7
4.0,25.5,96.0,-13
6.0,31.0,23.5,12
-5.0,76.0,96.0,-10
-10.0,31.0,95.5,15
-20.0,24.0,74.0,-3
8.0,96.0,73.0,-3
23.0,31.0,73.0,-2
-10.0,73.0,73.0,18
3.0,120.5,73.5,20
-15.0,95.5,73.0,-11
-17.0,95.5,96.0,-3
7.0,55.5,48.0,29
-5.0,97.0,49.5,6
0.0,48.5,48.5,16
21.0,48.0,48.5,-8
-5.0,48.5,24.5,-21
5.0,48.5,48.0,10
14.0,48.5,48.5,7
-15.0,48.0,144.0,6
10.0,48.5,48.5,17
-2.0,47.5,48.0,-7
9.0,48.0,48.0,1
0.0,48.5,48.0,6
-5.0,23.5,48.0,-2
-14.0,48.0,48.0,8
-6.0,24.0,23.5,9
-9.0,24.0,24.0,3
2.0,24.0,23.5,-3
25.0,24.0,96.0,10
17.0,48.0,24.0,18
12.0,48.0,23.5,-30
-8.0,23.5,72.0,9
-6.0,24.0,72.5,19
-26.0,24.0,72.0,4
6.0,24.0,24.0,-35
-13.0,23.5,23.5,4
-7.0,47.0,47.0,-25
11.0,24.0,48.0,2
5.0,47.5,47.5,11
0.0,22.5,47.0,22
17.0,43.0,43.0,-10
15.0,47.0,47.0,19
1.0,44.0,44.0,5
-18.0,48.0,48.0,18
10.0,45.5,46.0,-2
3.0,46.5,23.5,31
-1.0,48.5,72.0,14
6.0,49.5,48.0,6
-3.0,72.5,96.0,-4
10.0,25.0,72.0,-9
1.0,72.5,96.5,-5
-4.0,47.5,71.0,-9
2.0,52.5,73.5,-10
14.0,23.5,95.5,-3
10.0,24.5,96.0,21
5.0,24.0,49.0,12
2.0,25.0,52.0,8
0.0,25.5,50.5,10
-13.0,49.0,71.5,-7
-9.0,49.0,48.0,-17
-11.0,53.0,50.0,-2
11.0,23.5,48.0,6
15.0,23.5,96.0,23
14.0,96.0,72.5,22
18.0,24.0,48.0,-4
-17.0,24.5,48.0,17
1.0,49.0,48.5,19
-9.0,48.0,101.0,-2
13.0,72.5,72.0,1
7.0,72.0,48.0,5
8.0,48.0,47.5,-2
-21.0,49.0,48.5,-7
-13.0,48.5,48.5,-14
-7.0,48.0,48.0,24
12.0,48.0,48.0,-7
5.0,48.0,48.0,-9
-8.0,48.0,48.0,-2
-7.0,23.0,23.5,-8
5.0,24.5,24.5,20
6.0,24.0,24.5,-8
-2.0,72.5,72.0,-3
4.0,24.0,48.0,19
4.0,23.5,23.0,15
-10.0,72.0,24.0,26
-2.0,24.0,48.0,-5
20.0,47.5,72.0,-8
5.0,24.5,48.0,23
1.0,48.5,48.0,-7
-6.0,23.5,47.0,-7
4.0,47.0,46.0,28
16.0,47.0,47.0,-11
9.0,42.0,42.0,-12
8.0,47.5,71.0,26
-5.0,47.5,47.5,7
-9.0,48.5,48.5,-6
-21.0,48.0,48.0,6
2.0,25.0,47.5,-32
1.0,47.5,48.0,6
1.0,30.0,25.0,2
8.0,48.5,71.5,13
-2.0,49.0,72.0,10
-19.0,49.0,72.0,9
-5.0,72.0,72.0,5
-2.0,71.5,71.5,-20
-14.0,24.5,48.0,8
3.0,48.0,71.5,-10
27.0,24.0,48.0,-8
21.0,24.0,48.0,16
-5.0,48.0,72.5,3
19.0,48.5,96.0,-7
6.0,48.5,96.0,6
-5.0,24.0,48.0,9
8.0,24.0,48.0,22
8.0,24.0,48.0,3
2.0,24.0,78.0,18
8.0,72.5,49.0,5
-11.0,48.5,72.5,2
-1.0,23.5,72.0,-5
-9.0,48.5,48.5,8
-8.0,48.5,48.0,12
-9.0,48.0,72.5,20
-8.0,48.0,48.0,7
27.0,24.0,48.0,6
4.0,48.5,48.5,-15
-10.0,48.0,47.5,3
-11.0,120.0,48.5,-16
15.0,48.0,48.0,12
-31.0,49.0,24.0,-7
0.0,48.0,48.0,21
8.0,23.5,23.0,-16
3.0,25.0,49.0,21
4.0,24.0,24.0,-3
-6.0,24.0,47.0,8
-4.0,65.5,65.0,-3
-5.0,24.0,72.5,7
-1.0,47.5,48.0,-29
4.0,23.5,120.0,10
6.0,23.0,46.5,11
-11.0,46.5,47.0,11
-14.0,47.5,47.0,20
-12.0,41.0,40.0,13
-6.0,46.5,46.5,-4
20.0,47.0,47.0,18
10.0,41.5,42.0,-11
-5.0,48.5,72.0,11
29.0,48.0,48.0,39
13.0,25.5,47.5,15
-9.0,54.5,47.0,-26
18.0,25.0,48.0,-12
-14.0,24.5,48.0,6
1.0,48.0,47.5,7
-14.0,54.5,48.0,29
0.0,54.5,49.5,7
6.0,49.0,23.5,-27
16.0,49.0,49.0,4
1.0,24.0,71.5,-8
5.0,54.5,49.0,16
0.0,55.0,71.5,-12
-12.0,24.0,48.5,14
-3.0,25.0,48.5,-12
-7.0,24.0,47.5,5
16.0,48.5,73.5,-17
-10.0,24.0,48.0,20
12.0,24.0,48.0,11
-24.0,48.0,24.0,-5
3.0,48.0,48.0,1
10.0,48.5,73.5,21
-17.0,48.0,23.5,-2
15.0,104.0,120.5,-15
-1.0,24.0,48.0,-9
-19.0,48.0,71.5,-13
19.0,47.5,72.0,-4
